year,list_position,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,name,duration_ms,release_date,album_type,explicit
2004-07-24,1,7wBThXx7BGZHJJ3aN3OPvv,0.845,0.467,1.0,-7.674,1.0,0.138,0.0586,0.0,0.0694,0.702,138.007,4.0,Confessions Part II,211200,2004-03-23,album,False
2004-07-31,1,7wBThXx7BGZHJJ3aN3OPvv,0.845,0.467,1.0,-7.674,1.0,0.138,0.0586,0.0,0.0694,0.702,138.007,4.0,Confessions Part II,211200,2004-03-23,album,False
2008-04-05,1,7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,4.0,Bleeding Love,262466,2007,album,False
2008-04-26,1,7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,4.0,Bleeding Love,262466,2007,album,False
2008-05-10,1,7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,4.0,Bleeding Love,262466,2007,album,False
2008-05-17,1,7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,4.0,Bleeding Love,262466,2007,album,False
2023-07-29,1,7x9aauaA9cu6tyfpHnqDLo,0.788,0.841,11.0,-3.955,1.0,0.0432,0.301,0.0,0.0772,0.904,124.986,4.0,Seven (feat. Latto),184400,2023-07-14,single,True
2005-11-26,1,7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,4.0,Run It! (feat. Juelz Santana),229866,2005,album,False
2005-12-03,1,7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,4.0,Run It! (feat. Juelz Santana),229866,2005,album,False
2005-12-10,1,7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,4.0,Run It! (feat. Juelz Santana),229866,2005,album,False
2005-12-17,1,7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,4.0,Run It! (feat. Juelz Santana),229866,2005,album,False
2005-12-24,1,7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,4.0,Run It! (feat. Juelz Santana),229866,2005,album,False
2011-04-30,1,7ySUcLPVX7KudhnmNcgY2D,0.769,0.685,1.0,-5.019,1.0,0.041,0.0105,0.000124,0.0887,0.836,127.977,4.0,S&M,243600,2010-01-01,album,True
2020-06-13,1,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0,ROCKSTAR (feat. Roddy Ricch),181733,2020-04-17,album,True
2020-06-20,1,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0,ROCKSTAR (feat. Roddy Ricch),181733,2020-04-17,album,True
2020-07-04,1,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0,ROCKSTAR (feat. Roddy Ricch),181733,2020-04-17,album,True
2020-07-11,1,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0,ROCKSTAR (feat. Roddy Ricch),181733,2020-04-17,album,True
2020-07-18,1,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0,ROCKSTAR (feat. Roddy Ricch),181733,2020-04-17,album,True
2020-07-25,1,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0,ROCKSTAR (feat. Roddy Ricch),181733,2020-04-17,album,True
2020-08-01,1,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0,ROCKSTAR (feat. Roddy Ricch),181733,2020-04-17,album,True
2004-05-22,1,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1.0,-7.161,1.0,0.108,0.314,0.0,0.12,0.685,119.928,4.0,Burn,231933,2004-03-23,album,False
2004-05-29,1,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1.0,-7.161,1.0,0.108,0.314,0.0,0.12,0.685,119.928,4.0,Burn,231933,2004-03-23,album,False
2004-06-05,1,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1.0,-7.161,1.0,0.108,0.314,0.0,0.12,0.685,119.928,4.0,Burn,231933,2004-03-23,album,False
2004-06-12,1,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1.0,-7.161,1.0,0.108,0.314,0.0,0.12,0.685,119.928,4.0,Burn,231933,2004-03-23,album,False
2004-06-19,1,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1.0,-7.161,1.0,0.108,0.314,0.0,0.12,0.685,119.928,4.0,Burn,231933,2004-03-23,album,False
2004-06-26,1,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1.0,-7.161,1.0,0.108,0.314,0.0,0.12,0.685,119.928,4.0,Burn,231933,2004-03-23,album,False
2004-07-03,1,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1.0,-7.161,1.0,0.108,0.314,0.0,0.12,0.685,119.928,4.0,Burn,231933,2004-03-23,album,False
2004-07-17,1,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1.0,-7.161,1.0,0.108,0.314,0.0,0.12,0.685,119.928,4.0,Burn,231933,2004-03-23,album,False
